Manufacturer,Model,Sales_in_thousands,four_year_resale_value,Vehicle_type,Price_in_thousands,Engine_size,Horsepower,Wheelbase,Width,Length,Curb_weight,Fuel_capacity,Fuel_efficiency,Latest_Launch,Power_perf_factor
Mercury,Villager,20.97975339,15.10771313,Car,19.9994224,3.167283431,158.3308736,110.0156391,69.10040008,183.4616489,4.265630367,18.58343823,21.362439,6/27/2009,68.98898673
Mercury,Mountaineer,27.73574561,21.51592747,Car,26.68026897,4.330016252,191.1487976,112.1675164,67.33545903,186.4988907,3.877588353,21.55265223,18.36599062,9/19/2007,81.97023003
Mercury,Cougar,28.1167789,14.17982436,Passenger,17.05681277,1.757561876,125.9140734,118.9750513,71.82159923,173.6059572,2.759425408,17.19147342,27.29437248,3/11/2011,46.26117925
Mercury,Sable,66.50850831,10.41415423,Passenger,18.51109639,2.934855996,157.2059046,110.1458547,67.4046785,203.3947609,3.294038832,14.91125533,22.85936753,6/5/2013,61.54656464
Mercury,Mystique,13.63986365,8.773814381,Passenger,16.69280983,2.149336213,129.9333264,107.9478797,73.96014121,202.0241028,2.981237721,14.84970687,27.90424346,2/19/2012,48.34223087
Mercury,Cougar,25.60122769,13.69965252,Passenger,15.98784552,1.852802533,129.457492,103.383697,65.70332909,150.3580239,2.795477874,16.67199753,29.065552,7/17/2011,52.31085108
Mercury,Mystique,14.74084238,9.595469011,Passenger,16.65627432,1.909535396,125.512928,106.9023532,76.76575022,182.5781274,2.806702098,14.81389203,28.65471912,3/15/2012,50.39383189
Mercury,Mountaineer,29.21930163,21.42461229,Car,22.63147886,3.971763654,192.497425,106.7876969,66.77066082,194.9204516,3.694169249,20.91583838,17.58137627,9/28/2008,77.95094375
Mercury,Mystique,14.65625913,9.019313482,Passenger,14.62601255,2.064469354,120.2310163,106.2342854,72.24743122,174.0818766,2.802260026,15.52871282,29.81011123,11/6/2013,53.99550566
Mercury,Villager,21.21403622,14.35874736,Car,24.25249809,3.043777271,170.5216771,108.9301018,71.63212611,198.2525774,3.871622756,19.91157632,20.33431114,2/24/2009,77.88247754
Mercury,Villager,21.77123163,14.32831352,Car,23.26114704,3.313398452,160.2848293,116.5897746,74.77059745,199.9973351,3.812447406,18.97351831,20.316869,3/8/2010,74.44028286
Mercury,Sable,62.62886591,10.23779033,Passenger,17.57729101,3.26298019,140.2585604,117.5760955,65.16006018,193.5576777,3.350861317,16.3178431,25.70136417,12/22/2012,58.46689965
Mercury,Mystique,15.44572566,9.003961639,Passenger,15.80650666,2.034689514,122.8040854,110.272519,67.77876516,182.5701097,2.758629309,15.86264973,28.42748604,2/17/2013,48.80187769
Mercury,Mountaineer,28.80951703,20.33471649,Car,28.50955164,4.217914417,206.7536219,106.6064675,69.02230827,170.8642176,3.491620379,20.58589078,17.67199554,1/3/2009,88.525491
Mercury,Sable,67.4087565,11.39286451,Passenger,19.32098111,3.119120727,158.1963816,109.9960806,78.05315288,215.1210327,3.306818522,15.72263328,25.42328451,10/4/2012,61.30007029
Mercury,Cougar,25.98652475,14.37183265,Passenger,16.48945334,1.96894069,124.5128,105.3044593,73.30551241,183.4410916,2.716416934,15.66117321,27.97814899,6/30/2012,50.97794167
Mercury,Villager,20.33008125,14.72587,Car,23.85524191,3.284506158,150.2917918,108.7460008,79.20257154,194.6696834,3.795901582,20.41313539,20.60782941,5/3/2010,71.08765515
Mercury,Mystique,13.07292932,9.005643654,Passenger,17.59543684,1.983083987,121.5983623,104.9225811,69.32706656,199.8752034,2.600425258,15.24567099,25.74354829,5/8/2012,43.09980361
Mercury,Cougar,26.35893112,13.73926869,Passenger,16.16944207,2.140214708,131.3025276,108.7729682,74.74235803,178.8908648,2.856269293,15.87739645,28.59665462,3/9/2011,50.92093517
Mercury,Sable,72.06999729,11.19824382,Passenger,18.92438399,2.771174246,160.3848725,110.8297516,77.38133735,196.0710951,3.116953634,14.81676256,22.58378534,5/6/2012,58.36197847
Mercury,Sable,64.05711769,11.33368837,Passenger,19.5741157,3.332309889,153.5470644,101.8025773,75.96389421,212.2334433,3.163493215,17.56825976,25.29102278,5/14/2013,64.84986267
Mercury,Sable,70.23263762,10.76764141,Passenger,18.76068669,2.775375435,151.2628605,109.5864399,69.41759806,195.0149197,3.43950995,14.94707948,25.51454208,5/20/2012,59.28770638
Mercury,Grand Marquis,84.88288299,15.08381182,Passenger,21.18864771,4.411433977,194.994765,116.6334068,79.30142627,207.0613168,4.176337503,18.10443151,21.4852895,10/22/2011,80.54232282
Mercury,Mystique,14.03796809,8.32446584,Passenger,15.40551363,1.802497278,131.5539099,109.4791909,66.77176211,186.8814765,2.759941773,14.48045188,27.99467994,2/13/2013,51.33314119
Mercury,Cougar,26.14922269,14.59481437,Passenger,16.34333176,1.967706566,126.5133821,107.3541346,67.08399026,191.6432357,3.302391438,16.27926219,29.69262959,1/27/2012,53.40496794
Mercury,Mystique,13.63650305,8.366398712,Passenger,15.10779387,2.006129427,131.1955197,103.9702864,72.09716949,175.7124901,2.807550796,14.27910263,27.91042403,4/16/2012,52.45400282
Mercury,Villager,20.27634438,14.05040375,Car,24.30351701,3.133226013,168.2815343,117.5399761,77.49625332,189.8330162,3.811415103,18.15934436,20.42919395,2/10/2010,65.49698596
Mercury,Grand Marquis,83.07839594,15.30778962,Passenger,22.41728876,4.751447681,212.0512931,109.6467079,84.97819712,214.3193142,3.888565802,18.34037626,24.06043169,5/20/2013,70.79307032
Mercury,Mountaineer,29.17417912,20.81683524,Car,27.37612766,3.99815406,206.8628244,105.3499323,67.97224955,192.1588307,3.897109,22.62574362,17.52554505,9/16/2008,85.41974155
Mercury,Cougar,28.62921949,12.92380258,Passenger,16.49543017,2.043354714,116.7974654,108.346988,69.18753004,179.4576005,2.613323031,17.0436194,28.01825185,12/28/2012,48.90992769
Mercury,Mystique,14.97204669,9.514280485,Passenger,15.54344382,1.999242324,126.2096023,109.8854908,67.39699232,199.368353,2.972070955,15.60609393,30.10593749,5/12/2013,48.70258454
Mercury,Cougar,26.44991305,13.23164763,Passenger,15.67075468,2.028408113,126.3801217,105.9651823,72.99486193,184.6672757,2.913720926,15.71019573,30.97830699,11/10/2011,50.41324609
Mercury,Mountaineer,30.00844498,19.81647712,Car,25.83504743,3.7756883,213.622674,107.9941278,67.82312984,198.3032313,3.586245453,22.55460671,16.5755531,3/10/2007,89.37952741
Mercury,Villager,20.63125413,13.46674224,Car,22.30402842,3.380528651,166.0447156,111.7562802,76.39746231,208.5807226,4.2632119,18.60163248,21.20876955,11/16/2009,72.81558235
Mercury,Villager,22.12753143,14.44724772,Car,21.56399946,3.136960702,168.350096,120.3441199,70.01252415,181.9565336,3.866308064,19.8523328,22.61187129,5/3/2009,63.55968677
Mercury,Cougar,24.62266189,12.74756783,Passenger,17.24454552,2.025681132,118.7541264,102.3021007,63.72977386,167.2987025,2.826178572,15.62633751,30.48524645,3/17/2012,50.27520076
Mercury,Mountaineer,25.522804,20.84012782,Car,26.4049266,4.047499819,220.4563346,120.5831863,67.78007381,182.4770948,3.850883618,21.2276996,17.55345879,11/17/2008,93.06593026
Mercury,Cougar,28.80021956,13.14838052,Passenger,16.93529568,2.028142573,125.9057647,102.93709,64.47700453,207.8975302,2.918510436,15.47882756,30.81704792,8/19/2011,56.46299201
Mercury,Cougar,27.08961392,14.03089135,Passenger,16.68051468,2.034164382,134.9401273,101.9001775,74.54524801,182.5228731,3.108461453,15.65768448,30.19764473,3/9/2012,55.70278483
Mercury,Grand Marquis,85.00096109,15.09415011,Passenger,20.23441926,4.833917685,215.8868873,111.9157917,71.92281672,200.9933864,3.888573358,19.78009921,20.76518882,1/9/2013,77.83565586
Mercury,Cougar,25.79639953,13.97265372,Passenger,16.02836862,2.114790999,115.7743836,101.3099625,70.44251897,194.2104942,3.115745973,17.11821549,29.31748971,2/24/2012,54.67117124
Mercury,Sable,71.60685634,11.00182286,Passenger,20.44600789,3.153048155,161.5922673,102.0905608,71.24599811,198.1801947,3.184740018,16.05236679,24.72190432,10/18/2012,64.49763341
Mercury,Mystique,13.34806483,8.605869998,Passenger,16.32186996,2.102758082,132.5481407,111.036006,72.05561668,176.0369834,2.860536935,13.70576107,29.48096244,12/21/2012,51.09518206
Mercury,Grand Marquis,70.98975121,15.71948418,Passenger,23.27502721,4.980516905,205.5058465,120.4240104,86.51014594,215.8435884,4.565971508,17.62303407,20.2229337,5/13/2012,81.09016539
Mercury,Mystique,15.84288001,8.929279791,Passenger,17.42366395,2.124201509,130.460863,112.192111,68.18665163,181.0254872,3.046396191,13.99852717,28.44647346,1/6/2013,52.76560298
Mercury,Villager,19.35990556,15.00852815,Car,22.29129263,3.521120647,158.1250905,113.6601574,74.6993177,192.8069421,3.749033693,19.10285199,21.54435255,2/25/2009,72.76531556
Mercury,Mystique,15.27410428,8.586987294,Passenger,16.16640433,1.854078194,116.2325295,108.4016648,70.00131471,179.5158045,2.726761544,14.73978254,26.57845063,4/24/2013,48.14478044
Mercury,Cougar,27.19125414,13.62734363,Passenger,16.47001561,2.061861903,132.1032752,96.25967899,73.75870917,189.9037056,2.7417436,15.91570394,29.8781192,12/11/2012,48.49283801
Mercury,Mystique,14.97766609,9.556265679,Passenger,16.49092142,1.938657684,117.1726503,106.3824975,68.66740806,194.4116626,3.022222891,16.56359258,28.0556764,11/28/2012,52.26887518
Mercury,Villager,20.2161712,13.87363128,Car,24.6037764,3.325520696,163.096482,109.5116447,71.54025126,205.2119372,3.583534536,21.7497653,20.10831665,3/13/2010,77.27877036
Mercury,Cougar,25.70772602,15.06382456,Passenger,17.48950196,2.043432286,125.0555356,106.3023095,71.53080391,184.1301006,2.669985839,15.04590482,26.23627158,9/19/2012,49.75915855
Mercury,Mystique,14.0724143,8.329336791,Passenger,18.38840902,2.013799944,128.9616152,99.93946615,68.25697766,183.6300913,2.752910014,16.16506711,25.8291684,10/15/2013,52.34814783
Mercury,Villager,21.12138758,13.39107029,Car,23.03627568,3.611195097,164.4930513,118.0314213,81.18099291,206.6988859,3.921512155,19.90380976,20.32133894,6/27/2009,69.9479823
Mercury,Mountaineer,28.20033184,21.8233616,Car,27.01147829,4.244713066,200.7583172,110.788398,69.58423239,188.1112442,3.702182035,18.73216812,18.89786406,1/15/2008,86.04590029
Mercury,Mystique,14.84774452,8.864440778,Passenger,15.57601752,2.133607416,129.1844295,109.0903266,71.88264104,199.3008983,2.87628646,15.69349591,28.40556587,5/3/2013,50.37427646
Mercury,Mountaineer,26.12027048,20.4053628,Car,29.18473413,4.083658745,195.3773126,119.9540965,69.62764218,201.8254498,3.903122341,20.91461619,18.81519572,12/6/2008,81.00966075
Mercury,Mystique,14.12571369,8.834443525,Passenger,16.5232699,2.061452472,127.2392406,101.9572856,70.36689704,178.6844547,2.934963481,15.73998551,27.4991271,12/29/2011,51.51404811
Mercury,Villager,20.74944827,16.08410994,Car,20.72453663,3.498649945,153.5603748,118.768353,83.73902152,177.5819306,3.997429096,17.4844628,20.76869657,5/3/2009,68.4200889
Mercury,Sable,68.02996096,11.98609151,Passenger,18.58488856,3.22897424,145.344549,96.77067753,71.09049199,201.4932,3.093065283,15.16699625,23.69385409,8/9/2012,59.99097947
Mitsubishi,Mirage,26.232,8.325,Passenger,13.987,1.8,113,98.4,66.5,173.6,2.25,13.2,30,4/23/2012,45.83218056
Mitsubishi,Eclipse,42.541,10.395,Passenger,19.047,2.4,154,100.8,68.9,175.4,2.91,15.9,24,11/24/2012,62.44196235
Mitsubishi,Galant,55.616,10.595,Passenger,17.357,2.4,145,103.7,68.5,187.8,2.945,16.3,25,1/29/2012,58.60677292
Mitsubishi,Diamante,5.711,16.575,Passenger,24.997,3.5,210,107.1,70.3,194.1,3.443,19,22,8/28/2012,84.83077858
Mitsubishi,3000GT,0.11,20.94,Passenger,25.45,3,161,97.2,72.4,180.3,3.131,19.8,21,6/29/2012,67.54415494
Mitsubishi,Montero,11.337,19.125,Car,31.807,3.5,200,107.3,69.9,186.6,4.52,24.3,18,1/17/2012,83.92081504
Mitsubishi,Montero Sport,39.348,13.88,Car,22.527,3,173,107.3,66.7,178.3,3.51,19.5,20,5/18/2012,70.66094179
Mitsubishi,Montero,10.52306995,19.14713523,Car,30.32109096,3.584835889,200.1833479,99.63734785,74.84658317,181.7797378,4.518214926,27.60172169,19.11214214,6/15/2011,84.39007315
Mitsubishi,Montero,11.97986079,18.34392451,Car,32.16880729,3.454648571,196.9927648,106.3101067,70.58328125,184.2215765,4.5675613,25.14476039,18.01237296,8/29/2011,85.06606696
Mitsubishi,Mirage,25.06769095,8.696362257,Passenger,13.84049033,1.954688917,112.4530635,94.30330853,67.30309213,185.6087298,2.139576275,12.68358325,28.92358457,11/2/2012,41.11975672
Mitsubishi,3000GT,0.111464575,19.3315076,Passenger,24.8671932,2.886331491,171.1171687,101.6126042,71.61960715,188.6250393,3.49162481,19.68275081,19.65790782,6/3/2012,72.97974217
Mitsubishi,Montero,11.19048907,18.23478963,Car,32.20522566,3.600375257,192.977911,118.236798,69.68757792,188.1910192,4.324825575,25.54532767,18.71040529,3/17/2011,84.62390778
Mitsubishi,Montero Sport,37.40212731,14.74724717,Car,22.63003761,2.796434254,174.5077042,109.4159738,64.02594944,159.9820098,3.159115339,20.25186751,20.76505363,4/25/2013,78.33207346
Mitsubishi,Diamante,5.744573891,15.86564328,Passenger,25.79543028,3.269042291,224.8013204,107.7575492,69.24422703,183.3415798,3.371851144,19.9335539,21.94000884,8/23/2012,89.8542851
Mitsubishi,Eclipse,41.93113299,11.41256001,Passenger,18.85515848,2.32255232,145.3173627,102.5566751,68.13165838,164.6073782,2.881755375,15.47608377,22.14274982,5/23/2012,62.64374205
Mitsubishi,Eclipse,42.5323729,10.64565011,Passenger,17.52423291,2.379690936,154.8983528,112.433338,70.22014869,187.4286534,2.829901293,14.18993658,25.56057901,2/26/2013,66.89215639
Mitsubishi,Montero Sport,38.11856027,13.42521421,Car,22.91430755,3.035684093,163.462606,102.6043967,64.54493219,164.0048015,3.485851878,18.36972498,20.73356359,9/30/2011,72.32855032
Mitsubishi,Diamante,5.699334066,16.3282381,Passenger,26.35978016,3.555272768,200.4482466,111.2964791,69.46873498,202.9446199,3.245525774,18.09781113,23.32012532,12/10/2011,83.78960702
Mitsubishi,Montero,11.28246444,19.19693261,Car,28.99066529,3.642731176,210.0505621,106.6246772,69.34370145,173.8294573,4.546997504,23.79293497,18.17091745,11/11/2011,88.77723056
Mitsubishi,Eclipse,40.79095443,9.735250795,Passenger,19.20396403,2.283150799,157.2528741,99.38259993,66.28596546,163.1925159,2.971524355,15.71802095,23.25526336,9/19/2012,65.76969232
Mitsubishi,3000GT,0.109536291,19.934478,Passenger,26.95961061,3.036937698,149.5468609,92.62110044,74.17024236,178.6759865,3.277902679,19.67735193,20.23504627,10/13/2012,70.5423418
Mitsubishi,Eclipse,43.51845218,10.11078285,Passenger,18.01594365,2.305631164,141.8404204,96.60103173,68.35678069,176.4022752,2.920718819,16.5611493,24.59971297,1/27/2012,57.95828003
Mitsubishi,Montero,11.50006522,19.61138666,Car,33.18851218,3.156269294,204.747481,111.5973386,67.97505131,179.009904,4.514997636,23.03836856,19.67764238,10/1/2011,81.33895789
Mitsubishi,Montero Sport,37.43101359,14.10126205,Car,21.18426268,2.898487216,190.4586493,106.1594662,72.41596396,175.2343096,3.381694061,19.81082737,19.80696785,5/20/2011,69.24883793
Mitsubishi,Montero Sport,38.84546197,13.97716151,Car,23.46487718,2.859333628,178.3708875,102.8890681,64.91369321,192.6920078,3.385035132,20.97009998,21.47496614,2/3/2012,72.50094864
Mitsubishi,Mirage,27.34614107,8.424341035,Passenger,12.77513094,1.920153093,107.9870952,98.30252251,64.09919092,189.558756,2.047323572,13.52419738,29.6355124,4/26/2011,48.68066376
Mitsubishi,Eclipse,44.07283747,10.02095465,Passenger,18.98695607,2.420396647,161.2148097,97.33144875,68.75834145,177.1361188,2.878963146,16.29747755,26.04823847,1/28/2013,66.06659853
Mitsubishi,Diamante,5.418169811,18.06269025,Passenger,24.37164619,3.604258772,211.5505289,107.2829308,66.34487054,195.1591869,3.459857428,18.59488137,22.5530374,2/9/2012,90.46904108
Mitsubishi,Diamante,5.242191724,15.04448912,Passenger,24.02556848,3.168108956,213.867655,98.28634438,71.37841664,180.3873124,3.382386431,18.78576965,22.50791102,8/10/2013,81.80770185
Mitsubishi,Montero Sport,38.38275784,15.34581507,Car,21.23894688,3.101307902,164.0048171,105.3988598,69.16705136,172.0956403,3.399270696,18.90971979,19.45812229,12/9/2011,68.56236954
Mitsubishi,Eclipse,42.53443583,10.38126207,Passenger,19.87453466,2.389483368,142.2247456,91.16305766,58.75478206,170.6884264,2.982083034,15.7950111,24.847552,2/21/2013,59.2442016
Mitsubishi,Galant,57.67024948,11.65187423,Passenger,17.26987653,2.409555045,147.5826915,93.14514475,69.64657422,189.3849154,3.011979785,15.98984802,24.8012333,7/11/2012,56.04871439
Mitsubishi,3000GT,0.112693142,19.01975018,Passenger,23.08649618,3.023353717,160.8026909,97.87030616,71.90334126,185.226449,3.265886751,19.96311117,19.5511961,9/29/2011,64.75100102
Mitsubishi,Eclipse,44.26646566,10.37676499,Passenger,19.10443449,2.566662345,163.2457102,108.0686955,75.01568626,174.3804987,2.793885458,17.02442065,25.52642599,8/26/2012,57.20725399
Mitsubishi,Galant,50.8994623,10.53347892,Passenger,17.1914532,2.441566874,138.9094213,105.9044877,69.0454552,189.2687119,3.041023493,17.68587083,24.05714882,12/22/2011,59.06478837
Mitsubishi,Galant,57.03632056,11.20260175,Passenger,17.75603779,2.549342251,145.8263446,110.4921328,65.95827864,193.7532082,3.086231451,14.68110909,23.345456,9/19/2011,64.79646893
Mitsubishi,Montero,11.84604756,19.57756636,Car,31.62044054,3.275306449,164.290022,100.1239534,66.57181553,189.1554143,4.308678817,26.29324859,18.93952717,5/29/2012,88.48714429
Mitsubishi,Mirage,28.3017517,7.984116371,Passenger,13.83295335,1.879807224,110.3383278,102.2152141,66.97405598,193.0998498,2.303821743,13.96873943,31.12143475,10/6/2011,45.73784521
Mitsubishi,Galant,56.24844511,10.78349291,Passenger,18.2404803,2.407479738,142.3556694,99.51807618,74.14450894,198.7446288,3.017172256,16.72363012,22.94716121,1/24/2012,54.46247515
Mitsubishi,Galant,58.26164687,10.52329873,Passenger,18.57235495,2.347058229,133.3491482,104.477426,69.52567146,200.1001793,2.72949044,15.86417009,23.23198816,4/9/2011,59.15821061
Mitsubishi,3000GT,0.112275842,19.92890502,Passenger,26.99125333,2.899673884,150.3942744,97.80824365,76.33009673,164.0445505,3.366484494,20.91946928,21.91882477,2/15/2012,66.53626324
Mitsubishi,3000GT,0.112385802,19.54472902,Passenger,28.25876048,3.2418775,159.5024175,101.8732241,76.04469418,190.0139187,3.332037938,20.53967076,20.56248201,10/18/2012,68.05991635
Mitsubishi,Eclipse,45.26271042,9.440422019,Passenger,19.70901972,2.389809119,161.3406684,109.3260857,70.86450085,187.134625,3.00970586,15.73313903,26.08939482,5/1/2013,64.61566957
Mitsubishi,Mirage,26.72780955,8.975794072,Passenger,14.35009814,1.865259705,109.9674576,93.0414578,72.51733701,175.0297249,2.43288807,13.56894254,30.57046634,7/4/2011,47.21030257
Mitsubishi,Eclipse,42.54329224,10.0395693,Passenger,18.80125911,2.625660439,156.3380943,95.82103612,63.51597964,170.2539118,2.871118914,16.12601682,24.85939155,11/7/2013,65.49697574
Mitsubishi,Eclipse,40.63565478,10.85896645,Passenger,20.76722404,2.358903452,171.4932249,100.3436247,73.93821769,165.3812037,2.981838011,16.98272159,23.4726182,5/2/2012,63.28231245
Mitsubishi,Galant,50.18507778,10.07830508,Passenger,16.39836413,2.342675827,151.8492073,105.0317712,65.18901085,189.8146747,3.291760104,16.58248194,25.7263733,6/21/2011,57.19624956
Mitsubishi,Montero,11.06514272,19.92742564,Car,31.64135726,3.411323332,213.8217022,110.8077337,70.15158687,182.5013808,4.556244851,24.51811616,17.52650874,12/29/2012,88.03602669
Mitsubishi,3000GT,0.11724442,20.01341677,Passenger,23.97605683,3.047486437,154.6930854,90.01950564,73.33672284,176.1412717,3.237497939,19.90080082,21.05826271,2/29/2012,66.3123378
Mitsubishi,Eclipse,39.97001689,10.57663525,Passenger,17.46527789,2.241389802,168.0226787,94.4881858,60.21552142,177.912723,2.700371792,16.8158244,25.42726727,3/6/2013,61.53415011
Mitsubishi,Montero,11.76095558,18.6861799,Car,33.11640047,3.290878988,191.9194257,112.9376332,66.93843859,204.6508361,4.611748212,24.52729442,17.98105306,1/14/2012,86.73100838
Mitsubishi,Montero Sport,37.1476126,14.49318446,Car,23.15059756,3.110011942,173.3121425,114.6974645,69.9380694,180.9955677,3.673156319,18.15633151,20.28233804,1/4/2012,71.51753292
Mitsubishi,3000GT,0.104253622,20.63873402,Passenger,24.73075847,3.158113959,170.6696333,86.14613291,75.16920207,179.4934143,3.177040032,18.57375377,18.83373263,10/19/2012,59.957037
Mitsubishi,Montero Sport,41.59311907,13.89810991,Car,22.42777566,2.93568721,172.8712465,107.3784162,66.34342498,163.0197812,3.744143337,20.44184242,18.41863316,7/28/2012,72.88556836
Mitsubishi,Galant,55.00240345,10.14088871,Passenger,17.34458132,2.415551475,144.3703517,101.7669256,73.60010434,186.1184932,2.961106162,17.0112816,23.70519444,7/22/2012,59.82305013
Mitsubishi,Diamante,5.566809161,16.03450292,Passenger,24.83286498,3.3704523,203.5386308,113.0569522,72.7760102,206.3737485,3.665237412,18.88577204,20.58180357,5/12/2012,91.26897117
Mitsubishi,Galant,54.9367831,10.68363172,Passenger,17.24798643,2.30964664,135.6534236,102.932941,68.39410678,184.5646636,2.782218328,16.37841834,22.35106823,7/26/2012,59.4798913
Mitsubishi,Montero Sport,37.92594432,13.90300325,Car,23.47284396,3.046784054,159.9256429,101.1261361,73.82735986,196.8210253,3.550789447,18.94250291,19.34446315,5/11/2012,67.24960915
Mitsubishi,3000GT,0.10718178,20.47235058,Passenger,24.15122386,2.92739109,161.2212887,93.10949314,79.13376222,185.9077356,3.241923288,17.67813003,21.87338157,12/10/2011,71.88202116
Mitsubishi,Mirage,26.03234422,8.11601683,Passenger,13.73191114,1.805343309,112.1190884,106.0659942,66.26287623,179.3624504,2.329491937,12.53460198,27.21774126,5/25/2011,43.37846907
Mitsubishi,Montero Sport,36.38211487,14.54538433,Car,21.30100229,3.334147428,158.3239953,101.0801302,68.83979817,176.0946273,3.907747152,19.12954166,19.65210375,5/25/2012,66.19312405
Mitsubishi,Montero Sport,38.66673055,13.31315481,Car,22.036831,3.083157741,183.0497231,107.3274167,64.77888852,180.1064622,3.76673584,19.30768428,20.60553382,7/24/2011,64.90947439
Mitsubishi,Montero,10.83611576,19.815699,Car,30.97112285,3.448742917,194.5536983,109.7849881,76.21740001,194.5347034,4.606380684,24.48459196,17.49771828,3/14/2011,81.8523043
Mitsubishi,Mirage,27.53279395,8.226028959,Passenger,13.53623384,1.719344663,112.7953065,103.0800909,62.20080066,189.6301623,2.56318808,12.08122973,31.16765007,3/17/2012,48.68949439
Mitsubishi,Montero Sport,38.96789821,14.73404804,Car,22.34735447,3.070417868,169.1517213,108.6394239,57.93598334,171.8041031,3.421541969,17.83587252,19.23623428,4/20/2013,76.58651083
Mitsubishi,Montero,11.81437829,19.34748229,Car,32.36395243,2.921222379,205.6113988,105.3697424,66.77604487,196.7825374,4.124674331,23.54756179,17.35234064,1/8/2013,83.33902152
Mitsubishi,Galant,57.12110633,9.820657785,Passenger,17.59296422,2.385605216,125.3833646,101.1817169,72.08307506,184.8372729,2.898253384,14.67842899,26.06202281,6/21/2011,56.25050341
Mitsubishi,Eclipse,39.84701064,10.19591029,Passenger,17.61667752,2.338690073,147.3685555,107.0273483,68.76469782,190.3227169,2.931647339,16.52915167,22.49808292,10/8/2012,56.20559803
Mitsubishi,Montero Sport,39.5862567,14.3903975,Car,20.98811946,2.938944942,172.017038,89.00426921,67.2473555,174.2246575,3.642552582,19.01703603,18.90525948,1/24/2012,64.73923062
Mitsubishi,Diamante,5.926198355,17.07322293,Passenger,27.00662352,3.240309081,210.780532,103.2179379,73.2807075,181.2980667,3.248636098,19.72519027,22.89152036,1/7/2012,86.19448862
Mitsubishi,Eclipse,39.23118464,11.41868252,Passenger,16.74891824,2.357312243,145.5863227,94.79816032,69.83029171,193.7673911,2.664118759,14.96612211,22.67178116,5/28/2012,65.37315748
Mitsubishi,Diamante,5.770798604,15.33164943,Passenger,23.55541628,3.692602486,211.869866,100.9362722,74.44158235,209.6302239,3.24179381,17.06042073,21.60406113,7/29/2013,88.34196873
Mitsubishi,Mirage,25.46354409,8.157580804,Passenger,14.23421738,1.651123061,109.0250986,103.311932,70.21303315,181.3759024,2.29217753,12.82568974,30.01024017,10/21/2012,49.17928304
Mitsubishi,Montero Sport,41.84123003,13.45899646,Car,20.99983156,3.164167528,161.4331897,98.34333604,67.53753179,187.3829613,3.558370768,19.41037107,19.22726499,1/16/2012,70.73390527
Mitsubishi,Diamante,5.476664379,16.00531905,Passenger,25.93536647,3.525089736,201.7353077,103.0665083,76.57909191,202.5008497,3.440072693,19.9302986,23.05932224,10/24/2011,80.87356545
Mitsubishi,Mirage,26.83254107,7.716310717,Passenger,13.14446175,1.619457812,108.2244773,102.0463671,62.19103315,179.1146224,2.51208426,12.62628981,28.66684149,11/30/2011,48.76851193
Mitsubishi,Eclipse,42.14046373,10.44566567,Passenger,18.24886205,2.342287554,145.3001633,93.58236893,69.52646066,154.2114402,2.950116154,15.71071374,23.63615145,4/15/2012,67.70080176
Mitsubishi,3000GT,0.116349359,20.68252028,Passenger,25.2073224,2.985008294,178.830118,96.52815343,74.67912428,180.546765,2.894676844,20.53478082,20.97616645,6/9/2013,64.56848037
Mitsubishi,Galant,54.15168457,10.75833239,Passenger,19.14931241,2.236522046,149.8267858,102.252576,69.34826606,186.3983926,2.937885513,15.80272,25.61764394,3/13/2011,62.87574284
Mitsubishi,Montero,11.94517582,20.64876593,Car,28.5952166,3.530596448,193.1734721,113.3901041,68.34424777,182.4358725,4.336667656,20.92145981,17.28500397,8/18/2012,84.26978575
Mitsubishi,Diamante,5.851938172,17.00984547,Passenger,26.68239921,3.481943218,211.0889637,107.9310423,63.13305293,187.4781967,3.522835157,16.32542285,24.30847268,12/18/2011,84.63434006
Mitsubishi,3000GT,0.111433396,19.94787779,Passenger,25.64139337,3.100952197,168.7347529,95.92729302,81.81413037,191.5507401,3.017215433,18.02185145,19.11832409,1/26/2013,66.19441608
Mitsubishi,Galant,53.15038138,11.2565266,Passenger,18.36770351,2.507617909,142.4776807,103.3540101,61.54799977,193.471764,2.837445385,17.34106104,25.54639574,12/11/2012,56.35765294
Mitsubishi,Diamante,5.996106968,16.56794266,Passenger,23.29226064,3.652662854,194.4555035,95.03373772,70.53960868,206.0921197,3.53208207,19.41262459,21.31056233,11/18/2012,77.12939165
Mitsubishi,Diamante,5.903979431,14.91322243,Passenger,26.64041239,3.67362044,210.4737597,109.5938472,70.43105439,186.0686012,3.316683568,19.71729971,22.27086107,6/18/2012,87.9524101
Mitsubishi,Eclipse,40.74025577,9.93525206,Passenger,19.28206628,2.479010207,160.6773464,93.86612981,62.79513505,182.9925704,3.118967308,15.23894261,24.27384041,7/21/2012,62.46754202
Mitsubishi,Galant,54.31968273,10.46118158,Passenger,17.70150785,2.454296214,137.5054501,104.5297626,76.47144613,179.5170992,2.863128654,16.67294523,26.49317186,3/7/2012,54.82995223
Mitsubishi,Galant,60.30259827,10.71879881,Passenger,16.90775614,2.483493127,150.8468348,105.8654156,66.46890662,194.4660448,2.935404147,16.52241037,22.40704394,4/3/2011,56.32337118
Mitsubishi,Galant,57.84783592,9.782750201,Passenger,18.56979699,2.617899172,154.6418844,108.0821295,72.35196701,192.050423,3.040576739,16.19351462,25.06886872,7/11/2012,59.90395103
